,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Progress
43,66630,Rendulum,PlayStation 4,90h,NR,,11696547,Completed,First,"May 10, 2020",90h,120h,160h,,
44,66630,,PlayStation 4,90h 50m,NR,,12027724,Completed,First,,90h 50m 20s,,,,
45,66630,,PlayStation 4,91h 34m,NR,,11679260,Completed,First,,91h 34m,,,,
46,66630,Balamung,PlayStation 4,92h,NR,Skipped a lot of confident/downtime dialogues,11611555,Completed,First,"April 28, 2020",92h,,,,
47,66630,,PlayStation 4,92h 11m,NR,,11914546,Completed,First,,92h 11m 53s,,,,
48,66630,,PlayStation 4,93h,NR,,11435430,Completed,First,,93h,,,,
49,66630,,PlayStation 4,93h 17m,NR,,11525233,Completed,First,,93h 17m,,120h 30m,,
50,66630,,PlayStation 4,93h 45m,NR,,11494550,Completed,First,,93h 45m,108h 18m,,,
51,66630,Akitrotro,PlayStation 4,93h 45m,NR,,11420882,Completed,First,"April 11, 2020",93h 45m,,,,
52,66630,clarkey7163,PlayStation 4,95h,NR,,11605623,Completed,First,"April 11, 2020",95h,105h,,,
53,66630,hotrod918,PlayStation 4,95h,NR,,11538669,Completed,First,"April 26, 2020",95h,110h,140h,,
54,66630,Kuposaurus,PlayStation 4,95h 08m,100%,,11663166,Completed,Replay,"May 06, 2020",95h 08m,,,,
55,66630,,PlayStation 4,96h,NR,,11848037,Completed,First,,96h,,,,
56,66630,,PlayStation 4,96h,NR,,11900633,Completed,Replay,,96h,108h,,,
57,66630,mk_modrzew,PlayStation 4,96h,90%,,11879522,Completed,First,,96h,,,,
58,66630,retro_and_chill,PlayStation 4,96h 34m,NR,,11320209,Completed,First,"May 06, 2020",96h 34m,,,,
59,66630,,PlayStation 4,96h 54m,NR,,11508767,Completed,First,,96h 54m 23s,,,,
60,66630,Xxracso40xX,PlayStation 4,96h 56m,100%,,12002290,Completed,First,"June 15, 2020",96h 56m,,,,
61,66630,,PlayStation 4,96h 57m,NR,,11392339,Completed,First,,96h 57m,,,,
62,66630,Moist_Wrist,PlayStation 4,97h 24m,100%,third semester and true ending,11570398,Completed,First,"May 12, 2020",97h 24m,,,,
63,66630,sushur,PlayStation 4,98h,80%,,11814495,Completed,First,"May 10, 2020",98h,122h,,,
64,66630,,PlayStation 4,98h 06m,NR,,11821207,Completed,First,,98h 06m,,,,
65,66630,,PlayStation 4,98h 10m,NR,,11437671,Completed,First,,98h 10m,,,,
66,66630,,PlayStation 4,98h 27m,NR,,11413264,Completed,Replay,,98h 27m,,,,
67,66630,,PlayStation 4,98h 30m,NR,"Main story+ new game plus and almost every persona, items and confidants.",11433257,Completed,First,,98h 30m 24s,145h 23m 12s,,,
68,66630,,PlayStation 4,98h 59m,NR,,11559781,Completed,First,,98h 59m,,,,
69,66630,,PlayStation 4,99h 33m,NR,,11496487,Completed,First,,99h 33m,,,,
70,66630,Valjean,PlayStation 4,99h 35m,NR,,11310400,Completed,First,"April 10, 2020",99h 35m,,,,
71,66630,srdjango9,PlayStation 4,99h 48m,NR,,11458131,Replay Completed,First,"April 10, 2020",99h 48m,,,,114h 46s /
72,66630,Benku,PlayStation 4,99h 59m,NR,,11426162,Completed,First,"April 12, 2020",99h 59m,,,,
73,66630,,PlayStation 4,100h,NR,,11453598,Completed,First,,100h,,119h 31m,,
74,66630,,PlayStation 4,100h,NR,,11588527,Completed,First,,100h,130h,,,
75,66630,,PlayStation 4,100h,NR,,11608768,Completed,First,,100h,115h,130h,,
76,66630,,PlayStation 4,100h,NR,perfect game,11611739,Completed,First,,100h,,,,
77,66630,,PlayStation 4,100h,NR,,11995064,Completed,First,,100h,125h,140h,,
78,66630,Private,PlayStation 4,100h,100%,,11395275,Completed,First,"April 09, 2020",100h,,,,
79,66630,Shadowdood123,PlayStation 4,100h,NR,,11673660,Completed,First,,100h,131h,,,
80,66630,,PlayStation 4,100h 05m,NR,,11547022,Completed,First,,100h 05m,,,,
81,66630,,PlayStation 4,100h 06m,NR,,11850786,Completed,First,,100h 06m,,,,
82,66630,,PlayStation 4,100h 16m,NR,,11901987,Completed,First,,100h 16m 26s,,,,
83,66630,,PlayStation 4,100h 20m,NR,,11933789,Completed,First,,100h 20m,109h 20m,,,
84,66630,zaks707,PlayStation 4,100h 23m,NR,,11566049,Completed,First,"April 24, 2020",100h 23m,,,,
85,66630,,PlayStation 4,100h 28m,NR,,11888030,Completed,First,,100h 28m,,,,
86,66630,DyHi5,PlayStation 4,100h 29m,NR,"True ending, all Thieves Den challenges, all trophies",11419211,Completed,First,"April 11, 2020",100h 29m,,171h 24m,,
87,66630,,PlayStation 4,100h 36m,NR,,11542146,Completed,First,,100h 36m 24s,,,,
88,66630,,PlayStation 4,101h,NR,,11430466,Completed,First,,101h,,,,
89,66630,,PlayStation 4,101h,NR,,11785615,Completed,First,,101h,108h,,,
90,66630,,PlayStation 4,101h 10m,NR,,11605034,Completed,First,,101h 10m,,,,
91,66630,,PlayStation 4,101h 30m,NR,,11769576,Completed,First,,101h 30m,,,,
92,66630,,PlayStation 4,101h 36m,NR,,11381556,Completed,First,,101h 36m,,,,
93,66630,ardhan,PlayStation 4,101h 45m,100%,,12019058,Completed,First,"June 16, 2020",101h 45m,126h 03m,,,
94,66630,Yannis_Spirou,PlayStation 4,101h 49m,100%,,11302664,Completed,Replay,"April 14, 2020",101h 49m 21s,175h 14m 55s,219h 37m 19s,,
95,66630,,PlayStation 4,101h 52m,NR,Amazing,11415807,Completed,First,,101h 52m 59s,,187h 59m 47s,,
96,66630,,PlayStation 4,102h,NR,,11736036,Completed,First,,102h,,,,
97,66630,,PlayStation 4,102h 50m,NR,,11353976,Completed,First,,102h 50m 01s,115h 50m 55s,121h,,
98,66630,,PlayStation 4,102h 51m,NR,,11983342,Completed,First,,102h 51m,,,,
99,66630,,PlayStation 4,103h,NR,,11790131,Completed,First,,103h,120h,,,
100,66630,,PlayStation 4,103h 05m,NR,,11517083,Completed,First,,103h 05m 56s,,,,
101,66630,,PlayStation 4,103h 41m,NR,,11486808,Completed,First,,103h 41m,117h 44m,,,
102,66630,SoundwaveAU,PlayStation 4,104h,90%,,11613633,Completed,First,,104h,,,,
103,66630,EELRed,PlayStation 4,104h 30m,NR,,11454152,Completed,First,"May 06, 2020",104h 30m,,,,
104,66630,DaddyDal15,PlayStation 4,104h 57m,NR,,11765555,Completed,First,"April 10, 2020",104h 57m,,,,
105,66630,,PlayStation 4,105h,NR,,11391032,Completed,First,,105h,111h,115h,,
106,66630,,PlayStation 4,105h 06m,NR,Until Credits,11437216,Completed,First,,105h 06m,,,,
107,66630,,PlayStation 4,105h 17m,NR,,11576471,Completed,First,,105h 17m,,,,
108,66630,,PlayStation 4,105h 46m,NR,,11518898,Completed,First,,105h 46m,,,,
109,66630,Ash,PlayStation 4,107h 12m,NR,,11916741,Completed,First,"April 13, 2020",107h 12m 25s,,,,
110,66630,,PlayStation 4,107h 48m,NR,,11404401,Completed,First,,107h 48m,,,,
111,66630,ShadowBag,PlayStation 4,108h,100%,,11502007,Completed,First,"April 20, 2020",108h,,,,
112,66630,rakeshra96,PlayStation 4,108h 43m,NR,,11815287,Completed,First,"May 22, 2020",108h 43m,,,,
113,66630,,PlayStation 4,109h 21m,NR,,11365348,Completed,First,,109h 21m,158h 25m,178h 31m,,
114,66630,raiju17,PlayStation 4,109h 32m,100%,,11394885,Replay Completed,First,"May 22, 2020",109h 32m,,,,120h /
115,66630,,PlayStation 4,110h,NR,,11786616,Completed,First,,110h,120h,126h 35m,,
116,66630,,PlayStation 4,110h,NR,,11860876,Completed,First,,110h,,,,
117,66630,EDGE1095,PlayStation 4,110h,100%,,11132256,Completed,First,"May 11, 2020",110h,118h,,,
118,66630,tsuna00027,PlayStation 4,110h 07m,100%,,11444665,Completed,First,"April 14, 2020",110h 07m,,,,
119,66630,EllieThePikmin,PlayStation 4,110h 20m,100%,Best game,11581759,Completed,First,"May 16, 2020",110h 20m,,,,
120,66630,WavyFuego,PlayStation 4,111h 32m,80%,,11768826,Completed,First,"May 17, 2020",111h 32m,,,,
121,66630,,PlayStation 4,112h,NR,,11788637,Completed,First,,112h,132h,,,
122,66630,,PlayStation 4,112h,NR,,11534630,Completed,First,,112h 05s,,,,
123,66630,Therion,PlayStation 4,114h,NR,I died only a few times and did do some grinding for better personas,11668716,Completed,First,"May 07, 2020",114h,,,,
124,66630,Deathtoy4444,PlayStation 4,116h,100%,,11557760,Completed,First,"April 20, 2020",116h,126h,,,
125,66630,Weepboop,PlayStation 4,116h 57m,90%,,11560034,Completed,First,"April 25, 2020",116h 57m,,,,
126,66630,Jbscubanito93,PlayStation 4,117h,NR,,11614244,Completed,First,"May 01, 2020",117h,,,,
127,66630,,PlayStation 4,117h 30m,NR,,11576153,Completed,First,,117h 30m,,,,
128,66630,seales22,PlayStation 4,118h,NR,,11488672,Completed,First,"April 18, 2020",118h,123h 58m,,,
129,66630,,PlayStation 4,119h 54m,NR,,11723718,Completed,First,,119h 54m 02s,,,,
130,66630,,PlayStation 4,120h,NR,,11405718,Completed,First,,120h,,,,
131,66630,,PlayStation 4,120h,NR,,11538359,Completed,First,,120h,130h,,,
132,66630,,PlayStation 4,120h,NR,,11664443,Completed,First,,120h,150h,200h,,
133,66630,Darax,PlayStation 4,120h,NR,,11789741,Completed,First,"May 20, 2020",120h,125h,,,
134,66630,Fatlinerdadd,PlayStation 4,120h,NR,,11829425,Completed,First,,120h,153h,,,
135,66630,Infinityz,PlayStation 4,120h,NR,,11595683,Completed,First,"May 06, 2020",120h,,,,
136,66630,ToshiroIto,PlayStation 4,120h,NR,,11598747,Completed,First,"June 01, 2020",120h,170h,,,
137,66630,garc_79,PlayStation 4,120h,NR,,11854244,Playing Completed,First,"May 16, 2020",120h,155h,210h,,160h /
138,66630,Sinews,PlayStation 4,120h 17m,90%,,11653450,Playing Completed,First,,120h 17m,,,,
139,66630,,PlayStation 4,120h 30m,NR,,11696304,Completed,First,,120h 30m 11s,130h 22m 05s,160h 55m 41s,,
140,66630,,PlayStation 4,120h 45m,NR,,11520759,Completed,First,,120h 45m,,,,
141,66630,,PlayStation 4,120h 50m,NR,"All confidants, requests and other things outside of NG+",11940029,Completed,First,,120h 50m,170h 32m,,,
142,66630,jhawk889,PlayStation 4,121h 46m,NR,,11887598,Completed,First,,121h 46m,,,,
143,66630,,PlayStation 4,122h,NR,,11462243,Completed,First,,122h,,,,
144,66630,VoidGear,PlayStation 4,123h 37m,NR,,11601403,Completed,First,"April 28, 2020",123h 37m,,,,
145,66630,kidscghost,PlayStation 4,123h 45m,NR,,11630057,Completed,First,"May 28, 2020",123h 45m,,,,
146,66630,,PlayStation 4,125h,NR,,11866497,Completed,First,,125h,,,,
147,66630,,PlayStation 4,125h 27m,NR,,11653262,Completed,Replay,,125h 27m,132h,,,
148,66630,Marowhacker,PlayStation 4,126h,100%,,11747426,Completed,First,"April 22, 2020",126h,,,,
149,66630,,PlayStation 4,126h 26m,NR,,11525679,Completed,First,,126h 26m,130h 40m,170h 49m,,
150,66630,polltery,PlayStation 4,127h,100%,3rd chapter ending.,11596259,Playing Completed,First,"June 18, 2020",127h,,,,128h /
151,66630,,PlayStation 4,129h 42m,NR,,11982716,Completed,First,,129h 42m,,,,
152,66630,,PlayStation 4,130h 20m,NR,,11591816,Completed,First,,130h 20m 50s,,,,
153,66630,,PlayStation 4,130h 50m,NR,,11525498,Completed,First,,130h 50m,150h,155h,,
154,66630,,PlayStation 4,131h,NR,,11688827,Completed,First,,131h,,,,
155,66630,Cpreacy,PlayStation 4,132h 30m,NR,,11910651,Completed,First,"June 03, 2020",132h 30m,154h 56m,,,
156,66630,,PlayStation 4,140h,NR,,11548300,Completed,First,,140h,150h,,,
157,66630,,PlayStation 4,140h,NR,,11755852,Completed,First,,140h,,,,
158,66630,Krazygalaxy,PlayStation 4,142h,100%,,11422584,Completed,First,"May 19, 2020",142h,,,,
159,66630,Wolfy4meh,PlayStation 4,150h,NR,,11663825,Completed,First,"April 18, 2020",150h,,,,
160,66630,,PlayStation 4,150h 01m,NR,,11871173,Completed,First,,150h 01m,,,,
161,66630,Nanayuna,PlayStation 4,155h,90%,,11581839,Completed,First,"June 01, 2020",155h,,,,
162,66630,,PlayStation 4,159h 40m,NR,,11676537,Completed,First,,159h 40m,,,,
163,66630,TrevortheDogg,PlayStation 4,164h 07m,NR,,11989436,Completed,First,"June 02, 2020",164h 07m,,,,
164,66630,desquerade,PlayStation 4,166h,NR,,11324465,Completed,First,"April 26, 2020",166h,,,,
165,66630,guilherpess,PlayStation 4,168h 53m,100%,,11594895,Completed,First,"May 07, 2020",168h 53m,,,,
166,66630,,PlayStation 4,180h,NR,,11985131,Completed,First,,180h,,,,
167,66630,GoldenDevilGamer,PlayStation 4,180h,NR,,11320974,Completed,First,"April 01, 2020",180h,200h,220h,,
168,66630,,PlayStation 4,67h 59m,NR,Main story + all stamps collected,11521172,Completed,First,,,67h 59m,,,
169,66630,,PlayStation 4,70h 53m,NR,,11512646,Completed,First,,,70h 53m 22s,,,
170,66630,popfg,PlayStation 4,84h 54m,100%,,11677372,Completed,Replay,,,84h 54m,,,
171,66630,,PlayStation 4,85h,NR,,11582493,Completed,First,,,85h,,,
172,66630,,PlayStation 4,85h,NR,,11986580,Completed,First,,,85h,,,
173,66630,nodenaatti,PlayStation 4,85h,NR,,11668636,Completed,First,"May 01, 2020",,85h,,,
174,66630,HoldFestMand,PlayStation 4,86h 05m,100%,,11533453,Completed,First,"April 23, 2020",,86h 05m,,,
175,66630,,PlayStation 4,87h 18m,NR,,11665136,Completed,First,,,87h 18m,,,
176,66630,ZeNoDXX,PlayStation 4,88h 02m,90%,Main Story + Third Semester + True Ending. Most Confidants rank 10. Social Stats maxed. 78% PlayStation achievements.,11304071,Completed,First,"March 29, 2020",,88h 02m,,Japanese Version. Prior knowledge from Western release of Persona 5. Completely blind for the third semester and new changes.,
177,66630,Cavalloman,PlayStation 4,89h 01m,NR,,11381412,Completed,First,"April 29, 2020",,89h 01m,,,
178,66630,MissAsumay,PlayStation 4,89h 20m,100%,,11421333,Completed,First,"April 12, 2020",,89h 20m,,,
179,66630,,PlayStation 4,89h 24m,NR,,11430487,Completed,First,,,89h 24m,,,
180,66630,,PlayStation 4,89h 45m,NR,True Ending. Mementos 100 %. Max Confidants. Platinum.,11426564,Completed,First,,,89h 45m,,,
181,66630,,PlayStation 4,90h,NR,Main story and all confidants,11625926,Completed,Replay,,,90h,,,
182,66630,AbombPlayZ,PlayStation 4,90h 05m,100%,,11712289,Completed,First,"May 06, 2020",,90h 05m,,"First playthrough after Platinum trophy on original Persona 5. All conidants maxed, all requests finished, 90% compendium.",
183,66630,,PlayStation 4,90h 45m,NR,"Finished all palaces (+Maruki), all mementos quests but 3, and all confidents except tower, justice, sun, faith, empress",11872433,Completed,First,,,90h 45m 32s,,,
184,66630,TheMightyCrab,PlayStation 4,90h 50m,NR,,11630312,Completed,First,"May 02, 2020",,90h 50m,,,
185,66630,WhiteyWind,PlayStation 4,92h 03m,100%,"Level 99, defeated the reaper, got all the mementos stamps, got level 5 in all social skills, got all the palace seeds",11370496,Completed,First,"May 13, 2020",,92h 03m,,,
186,66630,IkeClimbers,PlayStation 4,92h 25m,100%,,11599878,Completed,First,"April 10, 2020",,92h 25m,,,
187,66630,MCN_MikeTV,PlayStation 4,93h,100%,,11878141,Completed,First,"May 31, 2020",,93h,,"I've yet to beat the final boss in the new content, so the 93 is a rounded-up estimate.",
188,66630,,PlayStation 4,93h 56m,NR,,11397543,Completed,First,,,93h 56m,,,
189,66630,goldkingfish,PlayStation 4,94h,100%,"Platinum Trophy, 50% of awards in thieves den completed",11544552,Completed,First,"April 12, 2020",,94h,,,
190,66630,m0ntagx,PlayStation 4,94h 05m,NR,,11661252,Completed,First,"May 05, 2020",,94h 05m 10s,,,
191,66630,,PlayStation 4,94h 07m,NR,Got platinum on first run,11583459,Completed,First,,,94h 07m,,,
192,66630,Frostfire612,PlayStation 4,94h 26m,NR,,11625669,Completed,First,"May 01, 2020",,94h 26m,,,
193,66630,Magnara,PlayStation 4,95h,NR,,11527941,Completed,First,"April 22, 2020",80h,95h,110h,already played Vanilla Persona 5,
194,66630,tongster789,PlayStation 4,95h 30m,NR,,11492286,Completed,First,"April 18, 2020",,95h 30m,,,
195,66630,,PlayStation 4,95h 34m,NR,,11648062,Completed,First,,,95h 34m,,,
196,66630,Private,PlayStation 4,95h 42m,90%,,11594834,Completed,Replay,"April 28, 2020",,95h 42m,,,
197,66630,,PlayStation 4,95h 56m,NR,,11411277,Completed,First,,,95h 56m,,,
198,66630,brunz95,PlayStation 4,96h,90%,Got Platinum.,12017455,Completed,First,"June 14, 2020",,96h,,Drags in the middle but still a fantastic game with a great story.,
199,66630,GoldenSpaceman,PlayStation 4,96h 23m,100%,Platinum Trophy. 86% Persona Compendium.,11319397,Completed,First,"April 20, 2020",,96h 23m,,,
200,66630,JokerSSBU,PlayStation 4,96h 30m,NR,,11509787,Completed,First,"April 20, 2020",,96h 30m,,,
201,66630,,PlayStation 4,96h 35m,NR,"Third Semester w/ True Ending, Max Social, 16 Maxed Confidants, All Mementos Stamps, Platinum Trophy, & Jose fight",11593240,Completed,First,,,96h 35m,,,
202,66630,Jimjebus,PlayStation 4,96h 37m,NR,,11681501,Completed,First,,,96h 37m 14s,,,
203,66630,,PlayStation 4,97h 30m,NR,,11244354,Completed,First,,,97h 30m,,,
204,66630,Private,PlayStation 4,97h 44m,NR,,11307117,Completed,First,"April 23, 2020",,97h 44m,,"March 14th, (Approx 97:44, 31/03/2020 - 22/04/2020)",
205,66630,Shirkawa,PlayStation 4,98h 02m,NR,,11755600,Completed,First,"May 16, 2020",,98h 02m,,,
206,66630,RayFirefist,PlayStation 4,98h 14m,100%,"Platinum, All Confidants rank max and Royal ending",11636916,Completed,Replay,"April 16, 2020",,98h 14m,,,
207,66630,Ichaeski,PlayStation 4,98h 30m,100%,,11401293,Completed,First,"March 27, 2020",,98h 30m,,,
208,66630,Tentandcool,PlayStation 4,98h 30m,90%,"Plat Trophy, Normal Difficulty",11381351,Completed,First,"April 10, 2020",,98h 30m,,,
209,66630,,PlayStation 4,100h,NR,,11534599,Completed,First,,85h,100h,,,
210,66630,DirtyStrad,PlayStation 4,100h,NR,,11955054,Completed,First,"June 10, 2020",,100h,,,
211,66630,Hakari,PlayStation 4,100h,NR,,11467029,Completed,First,"April 16, 2020",85h,100h,120h,,
212,66630,Kynois77,PlayStation 4,100h,NR,,11878073,Completed,First,"May 31, 2020",,100h,,,
213,66630,ZetaKross,PlayStation 4,100h,NR,,11595508,Completed,First,"April 28, 2020",,100h,,,
214,66630,casualgamer666,PlayStation 4,100h,NR,,11499987,Completed,First,"April 20, 2020",,100h,,,
215,66630,,PlayStation 4,100h 05m,NR,,11416460,Completed,First,,,100h 05m 36s,,,
216,66630,retorra,PlayStation 4,100h 10m,100%,"100% ps4 trophies, 48% thieves den completion",11639668,Completed,First,"May 03, 2020",,100h 10m,,,
217,66630,Roboevan,PlayStation 4,100h 10m,NR,,11745679,Completed,First,"May 15, 2020",,100h 10m 55s,,,
218,66630,,PlayStation 4,100h 58m,NR,,11911979,Completed,First,,78h 55m 48s,100h 58m 43s,,,
219,66630,,PlayStation 4,101h 08m,NR,,11546949,Completed,First,,,101h 08m,,,
220,66630,,PlayStation 4,101h 11m,NR,,11378626,Completed,First,,,101h 11m 08s,,,
221,66630,Bode,PlayStation 4,101h 13m,100%,"Platinum, Max Confidants, 71% Thieves Den, All Stamps, Max Level, Max Social Stats, True Ending",11469853,Completed,First,"June 15, 2020",,101h 13m,,Achieved the Platinum at 101:13. Maxed all Confidants. Completed 71% of the Thieves Den challenges. Got all Stamps and Will Seeds. Reached Max Level with all characters. Maxed out all social stats. Got the True Ending of the game after completing the Third Semester's content.,
222,66630,otakuPower,PlayStation 4,101h 30m,NR,,11638089,Completed,First,"May 03, 2020",,101h 30m,,,
223,66630,birbfm,PlayStation 4,102h 12m,100%,,11690527,Completed,First,"May 09, 2020",,102h 12m,,"Completed all confidants except Ann and Chihune, true ending, platinum PSN trophy, 53% award completion",
224,66630,,PlayStation 4,102h 14m,NR,,11562459,Completed,First,,,102h 14m,,,
225,66630,,PlayStation 4,102h 18m,NR,,11877383,Completed,First,,,102h 18m,,,
226,66630,AaronMcHayez,PlayStation 4,102h 32m,NR,,11881764,Completed,First,"May 31, 2020",,102h 32m,,,
227,66630,Nunchified,PlayStation 4,102h 33m,100%,Obtained the platinum trophy,11543878,Completed,First,"April 21, 2020",,102h 33m,,,
228,66630,Teoko,PlayStation 4,102h 46m,NR,,11396975,Completed,Replay,"April 09, 2020",,102h 46m,,,
229,66630,nuber1gamer,PlayStation 4,103h,60%,Main Story with some extra stuff done. Grinding did happen.,11787699,Completed,First,"May 19, 2020",,103h,,Main Story with some extra stuff done. Grinding did happen.,
230,66630,,PlayStation 4,103h 07m,NR,,11933381,Completed,First,,,103h 07m,,,
231,66630,SomethingIshy,PlayStation 4,103h 17m,90%,,11841985,Completed,Replay,"May 22, 2020",,103h 17m,,Platinum. True ending.,
232,66630,Private,PlayStation 4,103h 26m,100%,,11877455,Completed,First,"May 31, 2020",,103h 26m,,,
233,66630,TheRealSparkPlug,PlayStation 4,103h 39m,100%,,11406692,Completed,First,"May 26, 2020",,103h 39m 07s,,,
234,66630,Kwixzii,PlayStation 4,103h 45m,100%,"Got Platinum Trophy, but not 100% Thieves Den",11778785,Completed,First,,,103h 45m,,,
235,66630,Private,PlayStation 4,104h 34m,NR,,11442796,Completed,First,"May 08, 2020",,104h 34m,,,
236,66630,,PlayStation 4,105h,NR,,11500012,Completed,First,,,105h,,,
237,66630,,PlayStation 4,105h,NR,,11608340,Completed,First,,90h,105h,120h,,
238,66630,Private,PlayStation 4,105h,NR,,11317975,Completed,First,"May 19, 2020",,105h,,,
239,66630,clarkey7163,PlayStation 4,105h,NR,,11605623,Completed,First,"April 11, 2020",95h,105h,,,
240,66630,Doddy414,PlayStation 4,105h 29m,100%,,11520951,Completed,First,"April 19, 2020",,105h 29m,,,
241,66630,,PlayStation 4,105h 32m,NR,,11640270,Completed,First,,,105h 32m,,,
242,66630,DoujinShinji,PlayStation 4,105h 34m,NR,,11595538,Completed,First,"April 27, 2020",,105h 34m,,,
243,66630,,PlayStation 4,105h 43m,NR,,11404088,Completed,First,,,105h 43m,,,
244,66630,,PlayStation 4,106h 04m,NR,,11924105,Completed,First,,,106h 04m,,,
245,66630,Utrab33,PlayStation 4,106h 45m,100%,,11468108,Completed,First,"April 17, 2020",,106h 45m,,,
246,66630,,PlayStation 4,106h 54m,NR,,11924109,Completed,First,,,106h 54m,,,
247,66630,,PlayStation 4,107h,NR,,11604950,Completed,First,,,107h,,,
248,66630,Private,PlayStation 4,107h,100%,"Plat. True ending on hard mode. LV 99, 96% compendium, all confidants and social stats maxed",8926405,Replay Completed,First,"April 17, 2020",,107h,,,
249,66630,,PlayStation 4,107h 19m,NR,,12022691,Completed,First,,,107h 19m,,,
250,66630,fusebro,PlayStation 4,107h 22m,NR,,11666077,Completed,First,"May 06, 2020",,107h 22m,,,
