,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Personal Notes,Speedrun
23,2243,slickochet,PC,10h 52m,NR,Warmastered edition. Easy difficulty.,4528702,Completed,First,"October 25, 2017",10h 52m 56s,,,,,
24,2243,,PC,11h,NR,,285375,Completed,First,,11h,,,,,
25,2243,,PC,11h,NR,,4394352,Completed,Replay,,11h,,,,,
26,2243,Indigo32_,PC,11h,80%,,7380609,Completed,Replay,"November 03, 2018",11h,,,,,
27,2243,SirMorokei,PC,11h,NR,,10477607,Completed,First,"November 24, 2019",11h,,,,,
28,2243,Private,PC,11h,NR,,7771753,Completed,First,"December 19, 2018",11h,,,,,
29,2243,oxitorenk,PC,11h,NR,,8487669,Completed,First,"March 19, 2019",11h,12h 53m,,,,
30,2243,rusocabron,PC,11h,80%,,2471919,Completed,First,"November 30, 2012",11h,,,,,
31,2243,Everdred,PC,11h 02m,90%,,298197,Completed,First,"February 07, 2013",11h 02m,,,,,
32,2243,,PlayStation 4,11h 02m,NR,,11179614,Completed,First,,11h 02m 02s,,,,,
33,2243,VonDozier,PC,11h 06m,40%,,84502,Completed,First,"September 24, 2014",11h 06m,,,,,
34,2243,,PC,11h 15m,NR,,10564975,Completed,Replay,,11h 15m,,,,,
35,2243,zpattack12,PC,11h 20m,80%,,467110,Completed,First,"December 10, 2017",11h 20m 21s,,,,,
36,2243,LiteraryRecluse,PlayStation 3,11h 22m,80%,,453127,Replay Completed,First,,11h 22m 32s,,,,,
37,2243,CornbreadNinja,PlayStation 4,11h 25m,60%,,5273211,Completed,First,"November 05, 2017",11h 25m 33s,,,,,
38,2243,Death_30,PC,11h 30m,NR,,10184488,Completed,First,"October 04, 2019",11h 30m,,,,,
39,2243,Private,PC,11h 30m,80%,,669822,Completed,First,"March 16, 2014",11h 30m,,,,,
40,2243,Linkelda,PlayStation 4,11h 31m,70%,,8044060,Completed,First,,11h 31m,,,,,
41,2243,mrcrimpbiscuit,PlayStation 4,11h 45m,80%,,6341131,Completed,First,"June 02, 2018",11h 45m 05s,,,,,
42,2243,,PC,11h 47m,NR,Plus some extras,4437893,Completed,First,,11h 47m 22s,,,,,
43,2243,Jerryx29,PlayStation 4,11h 49m,60%,,10466236,Backlog Completed,First,"November 22, 2019",11h 49m 32s,,,11h 49m 32s /,,
44,2243,,PlayStation 3,11h 51m,NR,,285376,Completed,First,,11h 51m 08s,,,,,
45,2243,Pepsiduck,PlayStation 3,11h 59m,NR,,112465,Completed,First,"September 06, 2012",11h 59m 39s,,,,,
46,2243,,,12h,NR,,285321,Completed,First,,12h,,,,,
47,2243,,Xbox 360,12h,NR,,285337,Completed,First,,12h,,,,,
48,2243,Cevex,PC,12h,NR,,4883796,Completed,Replay,"August 07, 2017",12h,,,,,
49,2243,Joshster_1,PlayStation 4,12h,80%,,4594848,Completed,First,"June 19, 2017",12h,13h 14m 27s,,,,
50,2243,MrFirebugJr,PlayStation 4,12h,50%,,6292121,Completed,First,"May 30, 2018",12h,,,,,
51,2243,Piistachyoo,PC,12h,NR,,8560920,Completed,First,"April 03, 2019",12h,,,,,
52,2243,Qn0b,PC,12h,NR,,7836235,Completed,First,"December 26, 2018",12h,,,,,
53,2243,Reun,PC,12h,NR,,1272406,Completed,Replay,"June 28, 2014",12h,,,,,
54,2243,TraxDave,PlayStation 3,12h,NR,,8986588,Completed,First,,12h,,,,,
55,2243,bwuh,PC,12h,70%,,7527042,Completed,First,"November 25, 2018",12h,,,,"Easy. Warmastered Edition. Kinda rushed through the game, would also tab out occasionally.",
56,2243,darkw00d,PC,12h,NR,,4051188,Completed,First,"February 11, 2017",12h,,,,,
57,2243,ghostofpq,PC,12h,60%,"All life/wrath gems, artifacts and weapon runes",6214418,Completed,First,"May 07, 2018",12h,15h,,,,
58,2243,johnno07,Xbox 360,12h,NR,,80971,Completed,First,,12h,,,,,
59,2243,pbsme,Xbox One,12h,NR,,10513769,Completed,Replay,,12h,,,,,
60,2243,Private,PC,12h,60%,,1273836,Completed,First,"May 19, 2015",12h,,,,,
61,2243,xdakurlz,PC,12h,NR,,4903393,Completed,First,"August 13, 2017",12h,,,,,
62,2243,zuky,PC,12h,NR,,537907,Completed,First,"December 28, 2013",12h,,,,,
63,2243,jordanlagerweij,PC,12h 01m,NR,,10858201,Completed,First,"January 22, 2020",12h 01m 21s,,,,,
64,2243,Beardly,PC,12h 03m,NR,,6880100,Backlog Completed,First,"August 20, 2018",12h 03m,,,,,
65,2243,,PC,12h 03m,NR,,9584492,Completed,First,,12h 03m 18s,,,,,
66,2243,PapaStalin,PC,12h 03m,70%,,6684062,Completed,First,"April 01, 2020",12h 03m 43s,,,,,
67,2243,HTViper,PC,12h 08m,60%,,204913,Completed,First,"December 29, 2012",12h 08m,,,,,
68,2243,BrickTrain,PC,12h 12m,80%,,6308598,Completed,First,"June 26, 2018",12h 12m,,,,,
69,2243,vmrtins,PC,12h 15m,NR,,5753148,Completed,First,"May 24, 2018",12h 15m,,,,,
70,2243,Palidian,PC,12h 18m,NR,,1272665,Completed,First,"April 01, 2015",12h 18m,,,,,
71,2243,ntylerwetrust,PC,12h 19m,80%,,4706165,Completed,Replay,"October 20, 2018",12h 19m 18s,,,,,
72,2243,Sebf98,Xbox 360,12h 19m,NR,,4305250,Completed,First,"April 13, 2017",12h 19m 52s,,,,,
73,2243,Darkhedge,PC,12h 21m,NR,,8520396,Completed,First,"March 25, 2019",12h 21m 33s,,,,,
74,2243,Tarbolin,PC,12h 25m,NR,,6529733,Completed,Replay,"July 05, 2018",12h 25m,,,,,
75,2243,Private,Xbox One,12h 26m,NR,,8445610,Completed,First,"March 15, 2019",12h 26m 06s,,,,,
76,2243,SquidgyExpert,PC,12h 29m,NR,,6929838,Completed,First,"August 27, 2018",12h 29m 02s,,,,,
77,2243,ESKI514,PC,12h 30m,NR,,5130505,Completed,First,"October 04, 2017",12h 30m,,,,"Original version, Steam copy. Estimate time rounded up to the half-hour mark from the Chronicle menu, Stats screen, Total Game Time counter prior to final boss fight (Stats screen time = 12:11:54). Marked as 'Main' because the time estimate is for immediately after viewing the ending cutscene + credits. Beaten on Easy. Additional stats from the Stats screen:
Time in Combat: 2:49:15
Total Kills: 1843
Number of Deaths: 5
Distance Traveled: 166.23 Miles
Total Souls Collected: 40891",
78,2243,LewaOhato,Xbox 360,12h 30m,NR,,2981128,Completed,First,"May 16, 2016",12h 30m,,,,,
79,2243,SorensenxD,PlayStation 4,12h 30m,NR,,6014161,Completed,First,"March 21, 2018",12h 30m,,,,,
80,2243,,PlayStation 3,12h 31m,NR,,9617738,Completed,First,,12h 31m 20s,,,,,
81,2243,acidzero,PC,12h 35m,NR,,209217,Completed,First,"December 19, 2012",12h 35m,,,,,
82,2243,Private,Xbox 360,12h 37m,60%,,8684032,Completed,First,,12h 37m 15s,,,,,
83,2243,Xalehander,PC,12h 38m,70%,"Apocalyptic difficulty. 25/43 achievements, of which at least 5 glitched and didn't unlock.",187829,Completed,First,"September 20, 2014",12h 38m 33s,,,,,
84,2243,,PC,12h 41m,NR,,8443024,Completed,First,,12h 41m 19s,,,,,
85,2243,sithpire,PlayStation 4,12h 45m,80%,,11913624,Completed,First,"June 14, 2020",12h 45m,,,,,
86,2243,,Xbox 360,12h 46m,NR,,4639137,Completed,First,,12h 46m 22s,,,,,
87,2243,cjt207,Xbox 360,12h 47m,100%,,3181041,Completed Retired,First,"July 05, 2016",12h 47m 53s,,,,I played 2 first so this game was so easy,
88,2243,Arlecchino,PC,12h 50m,80%,,84109,Completed,First,"August 11, 2012",12h 50m,,,,,
89,2243,,Xbox 360,12h 53m,NR,Easy,3801432,Completed,First,,12h 53m,,,,,
90,2243,,PC,12h 54m,NR,,10579531,Completed,First,,12h 54m 44s,,,,,
91,2243,Oscar_DLAN,PC,12h 56m,60%,,12030637,Completed,Replay,"June 18, 2020",12h 56m 48s,,,,,
92,2243,Draknodred,PlayStation 3,12h 57m,NR,,116628,Completed,First,"May 11, 2012",12h 57m 07s,,,,,
93,2243,,,13h,NR,,285308,Completed,First,,13h,,,,,
94,2243,,,13h,NR,,285313,Completed,First,,13h,,,,,
95,2243,,,13h,NR,,285325,Completed,First,,13h,,,,,
96,2243,,PC,13h,NR,,475411,Completed,First,,13h,,,,,
97,2243,,PC,13h,NR,,5783933,Completed,First,,13h,,,,,
98,2243,AndreyATGB,PC,13h,NR,,3153589,Completed,First,"June 30, 2016",13h,,,,,
99,2243,ArturGG,Nintendo Switch,13h,NR,,9579901,Completed,First,"September 11, 2019",13h,,,,,
100,2243,Ashurav2,PC,13h,NR,,7821777,Completed,First,"December 25, 2018",13h,,,,,
101,2243,Ba1ken,PlayStation 4,13h,NR,,7334133,Completed,First,"July 05, 2019",13h,,,,,
102,2243,Charli,PlayStation 3,13h,80%,,8610677,Replay Completed,Replay,"September 03, 2013",13h,,,,,
103,2243,DanielMeier,PlayStation 4,13h,NR,,10878365,Replay Completed,Replay,"July 18, 2018",13h,,,,,
104,2243,HANdaMAN,PC,13h,80%,,11493184,Completed,First,"March 22, 2020",13h,,,,,
105,2243,Private,PC,13h,80%,,11826782,Completed,First,"May 28, 2020",13h,,,,,
106,2243,PyroRanger,PC,13h,NR,,10871532,Completed,First,"March 15, 2020",13h,,,,,
107,2243,Tertayl,PC,13h,60%,Just did the main story and nearly nothing else.,231266,Completed,First,,13h,,,,,
108,2243,Voxia,PC,13h,NR,,5201035,Completed,First,"April 30, 2017",13h,,,,,
109,2243,Willowblade,PC,13h,NR,,1098496,Completed,First,"February 15, 2015",13h,17h,,,,
110,2243,jack_van_charro,PC,13h,NR,,11214036,Completed,First,"February 04, 2018",13h,,,,,
111,2243,Private,Xbox 360,13h,60%,,512589,Completed,First,"December 09, 2013",13h,,,,,
112,2243,chavaflyfree,Nintendo Switch,13h 14m,80%,,8583339,Completed,First,"September 04, 2019",13h 14m,,,,,
113,2243,Private,PC,13h 16m,30%,,6973048,Completed,First,"October 21, 2013",13h 16m 43s,,,,Start: 2013-10-21 | Beat: 2013-10-21,
114,2243,aigi,PlayStation 4,13h 20m,80%,,11074171,Completed,First,"March 01, 2020",13h 20m,,,,,
115,2243,Kujot,Xbox 360,13h 25m,NR,,698428,Completed,First,"April 17, 2014",13h 25m,15h 30m,,,,
116,2243,Nixonomics,PC,13h 25m,80%,,7594,Completed,First,,13h 25m 27s,,,,,
117,2243,Farzeer,PC,13h 27m,60%,,462805,Completed,First,"November 03, 2013",13h 27m 31s,,,,,
118,2243,,PC,13h 30m,NR,,285374,Completed,First,,13h 30m,,,,"Normal difficulty, grabbed some collectibles. Surprisingly the game gets far, far easier after the first boss, because you get more and more health bars and enemy damage doesn't scale particularly well. The charge attack is hilariously OP.",
119,2243,Hennessy,Nintendo Switch,13h 37m,NR,,8676676,Completed,First,"July 13, 2019",13h 37m 11s,,,,,
120,2243,Hennessy,PC,13h 37m,NR,,8904015,Completed,First,"July 13, 2019",13h 37m 11s,,,,,
121,2243,trumbler,PlayStation 4,13h 39m,NR,,5718055,Completed,First,"May 02, 2020",13h 39m 02s,,,,,
122,2243,herviross_2,PlayStation 3,13h 43m,NR,,176640,Completed,First,"August 25, 2012",13h 43m,,,,,
123,2243,sikapwach,Xbox 360,13h 44m,NR,,2924392,Completed,First,"April 30, 2016",13h 44m,,,,,
124,2243,,Nintendo Switch,13h 45m,NR,,8905361,Completed,First,,13h 45m,,,,,
125,2243,Silentst0rmm,PC,13h 45m,NR,,10891114,Completed,First,"January 26, 2020",13h 45m,,,,,
126,2243,Citricola,PlayStation 3,13h 48m,90%,,2571593,Completed,First,"November 22, 2019",13h 48m 05s,,,,,
127,2243,videtonator,PlayStation 3,13h 50m,NR,,78307,Completed,First,"July 02, 2012",13h 50m 58s,,,,,
128,2243,SweLoFe,PC,13h 54m,NR,Normal difficulty,7068852,Completed,First,"September 20, 2018",13h 54m,,,,,
129,2243,d1g1c0ck,PlayStation 3,13h 58m,NR,,1309189,Completed,First,"April 20, 2015",13h 58m 39s,,,,,
130,2243,,PC,14h,NR,,1323443,Completed,First,,14h,,,,,
131,2243,,PC,14h,NR,,1426501,Completed,First,,14h,,,,,
132,2243,,PC,14h,NR,,4434405,Completed,First,,14h,,,,,
133,2243,,PC,14h,NR,,4917400,Completed,First,,14h,,,,,
134,2243,,PlayStation 4,14h,NR,,5025924,Completed,First,,14h,16h 30m,20h,,,
135,2243,,PC,14h,NR,,6510499,Completed,First,,14h,,,,,
136,2243,,PC,14h,NR,"Apocalyptic, skipped cutscenes",7743152,Completed,First,,14h,,,,,
137,2243,,Nintendo Switch,14h,NR,,10858175,Completed,First,,14h,,,,,
138,2243,AR4KA,PC,14h,90%,,332982,Completed,First,"July 23, 2012",14h,,,,,
139,2243,Aliseyun,Nintendo Switch,14h,NR,,9313937,Completed,First,March 2019,14h,,,,,
140,2243,Private,Xbox 360,14h,80%,,532579,Completed,First,"December 02, 2014",14h,,,,,
141,2243,Bryan31,Xbox 360,14h,90%,,448430,Completed,First,"November 26, 2013",14h,,,,,
142,2243,Private,PC,14h,70%,,10492283,Completed,First,"April 17, 2013",14h,,,,,
143,2243,Dearive,PC,14h,90%,,8007458,Completed,First,"January 10, 2019",14h,29h,39h,,,
144,2243,Flacks,PC,14h,70%,,308252,Completed,Replay,,14h,,,,,
145,2243,HuskyAleks,PlayStation 4,14h,NR,,10246665,Completed,First,"September 12, 2019",14h,,,,,
146,2243,Koolstr,PC,14h,90%,,7838544,Completed,First,"December 23, 2018",14h,16h 30m,,,,
147,2243,Lazer77,PC,14h,70%,,215233,Completed,First,"December 29, 2012",14h,,,,,
148,2243,Lobsterpunch,PC,14h,NR,,413964,Completed,First,,14h,,,,,
149,2243,Lyk,PC,14h,60%,,10735588,Completed,First,"January 09, 2020",14h,,,,,
150,2243,Private,PlayStation 3,14h,NR,,6363673,Completed,First,"June 04, 2018",14h,,,,,
151,2243,Satoko,PC,14h,NR,,7281131,Completed,First,,14h,,,,,
152,2243,SavePoint,PlayStation 3,14h,80%,,78124,Completed,First,,14h,,,,,
153,2243,Private,PC,14h,NR,,6652975,Completed,First,"September 02, 2018",14h,,,,,
154,2243,Smoove,PC,14h,NR,,6155154,Completed,First,"April 22, 2018",14h,,,,,
155,2243,Sora_O,PC,14h,NR,,5894395,Completed,First,"April 12, 2011",14h,,,,,
156,2243,ViruzTT,PC,14h,NR,Normal difficulty,392935,Completed,First,,14h,,,,,
157,2243,Private,PC,14h,NR,,9420972,Completed,First,"January 05, 2019",14h,,,,,
158,2243,darkrider105,PC,14h,NR,,196573,Completed,First,"November 27, 2012",14h,,,,,
159,2243,dodomania8,PlayStation 4,14h,90%,,4952414,Completed,First,"August 24, 2018",14h,,,,,
160,2243,Private,PC,14h,NR,,545630,Completed,First,"December 31, 2013",14h,,,,,
161,2243,leonkenedystan1,PlayStation 4,14h,70%,,10938434,Completed,First,"February 04, 2020",14h,,,,,
162,2243,Private,PC,14h,50%,Normal,5336276,Completed,First,"January 15, 2018",14h,,,,,
163,2243,rodolink,PlayStation 3,14h,NR,,903487,Completed,First,"August 19, 2014",14h,,,,"Played on ""easy""",
164,2243,toolzz360,PlayStation 3,14h,70%,,248814,Completed,First,"March 16, 2013",14h,,,,,
165,2243,veeX,PC,14h,60%,,4994245,Completed,First,"November 02, 2014",14h,,,,,
166,2243,liorfigman,PC,14h 01m,80%,,8067080,Completed,First,,14h 01m,,,,,
167,2243,voodooenglishman,PlayStation 4,14h 04m,NR,,5041510,Completed,First,"October 06, 2017",14h 04m 22s,,,,,
168,2243,deepwoodsoff,PC,14h 05m,80%,,2414736,Completed,First,"August 27, 2016",14h 05m,,,,,
169,2243,testimony5,PlayStation 3,14h 07m,80%,,164166,Completed,First,"August 05, 2012",14h 07m 15s,,,,,
170,2243,Excelsior,PlayStation 4,14h 08m,80%,Warmastered Edition on Easy. Used my own timer.,4629492,Completed,First,"August 22, 2018",14h 08m 17s,,,,,
171,2243,Private,PC,14h 10m,NR,,4099401,Completed,First,2010,14h 10m,,,,,
172,2243,dondiegodon,PC,14h 11m,NR,,6345932,Completed,Replay,"June 03, 2018",14h 11m 21s,,,,,
173,2243,Scorpus,Xbox 360,14h 15m,70%,,1141855,Completed,First,,14h 15m,,,,,
174,2243,TurbulentBurrito,PlayStation 3,14h 18m,NR,,2995023,Completed,First,,14h 18m 34s,16h 04m 12s,,,,
175,2243,,Xbox 360,14h 20m,NR,,285356,Completed,First,,14h 20m,,,,,
176,2243,morpheubg,PC,14h 20m,60%,,1034520,Completed,First,"November 24, 2014",14h 20m,,,,,
177,2243,termik,PC,14h 20m,NR,,1826512,Completed,First,"September 15, 2015",14h 20m,,,,,
178,2243,,PC,14h 20m,NR,"1st Playthough,Apocalyptic,all items,finished story at 15h,but had to spend 3 hours grinding and riding for achievements",3484959,Completed,First,,14h 20m 30s,15h 25m 10s,18h 30m 10s,,,
179,2243,whitenoize,PC,14h 24m,60%,Apocalyptic difficulty,10765452,Completed,First,"December 30, 2019",14h 24m,,,,,
180,2243,Radurco,PC,14h 25m,NR,,7103376,Completed,First,"September 10, 2018",14h 25m,,,,,
181,2243,Private,PC,14h 25m,NR,,6895332,Replay Completed,Replay,"March 17, 2018",14h 25m 30s,,,,,
182,2243,throwmeplsboi,PC,14h 26m,60%,,8722032,Completed,First,"May 17, 2019",14h 26m,,,,,
183,2243,,PC,14h 30m,NR,,285364,Completed,First,,14h 30m,,,,Grabbed a few extras as I went along but never went out of the way to do so and did nothing after beating the final boss.,
184,2243,Terricule,PlayStation 3,14h 30m,80%,,221385,Completed,First,"June 08, 2018",14h 30m,,,,,
185,2243,weecraig27,PC,14h 30m,NR,,10319331,Completed,First,"January 11, 2020",14h 30m,,,,,
186,2243,,PC,14h 35m,NR,,285331,Completed,First,,14h 35m,,,,,
187,2243,AnayTekstar,PC,14h 35m,NR,,10892595,Completed,First,"January 27, 2020",14h 35m,,,,,
188,2243,Bouland,PlayStation 3,14h 35m,NR,Normal. scenes included. approximate time from last save file timer,7494079,Completed,First,"November 20, 2018",14h 35m,,,,,
189,2243,,PC,14h 36m,NR,,4130915,Completed,First,,14h 36m,,,,,
190,2243,Xiidon,PC,14h 36m,80%,,421177,Completed,First,"July 30, 2013",14h 36m,,,,,
191,2243,,PC,14h 37m,NR,,2088151,Completed,First,,14h 37m 22s,,,,,
192,2243,Xlax,PC,14h 38m,90%,,10997802,Completed,First,"January 17, 2017",14h 38m,,16h 11m,,,
193,2243,Rubricant,PC,14h 40m,NR,,7902744,Completed,First,"January 01, 2019",14h 40m,,,,,
194,2243,NoLimits,PC,14h 42m,80%,,145519,Completed,First,"December 30, 2012",14h 42m 15s,,,,,
195,2243,,PC,14h 42m,NR,,2991007,Completed,First,,14h 42m 30s,,,,,
196,2243,,PC,14h 45m,NR,,379554,Completed,First,,14h 45m,,,,,
197,2243,Sephix,PC,14h 45m,80%,,6264,Completed,First,"February 14, 2013",14h 45m,,,,,
198,2243,VHSdinosaurGO,PlayStation 4,14h 45m,NR,,3711789,Completed,First,"December 04, 2016",14h 45m,,,,,
199,2243,Jlord666,PC,14h 46m,NR,,7623568,Backlog Completed,First,"December 04, 2018",14h 46m 57s,,,14h 46m 57s /,,
200,2243,LopperUK,PC,14h 48m,60%,"(Time is on Steam, in-game time was around 2hrs shorter) Beat main story on easy.",4524173,Completed,First,"June 03, 2017",14h 48m,,,,,
201,2243,PlushWraith,PC,14h 49m,NR,Normal difficulty.,2498388,Completed,First,"July 20, 2016",14h 49m,,,,,
202,2243,Tiberiuz,PC,14h 50m,NR,,168368,Completed,First,"August 14, 2012",14h 50m,,,,,
203,2243,Alplaca,PC,14h 51m,NR,,10556532,Completed,First,,14h 51m,,,,,
204,2243,brreagan,PC,14h 56m,80%,,1217928,Completed,First,"May 24, 2015",14h 56m,,,,,
205,2243,,,15h,NR,,285307,Completed,First,,15h,,,,,
206,2243,,,15h,NR,,285310,Completed,First,,15h,,,,,
207,2243,,PC,15h,NR,,285363,Completed,First,,15h,,,,,
208,2243,,PC,15h,NR,,598002,Completed,First,,15h,,,,,
209,2243,,PC,15h,NR,,10775216,Completed,First,,15h,,,,,
210,2243,,PC,15h,NR,,11657968,Completed,First,,15h,,,,,
211,2243,Private,PC,15h,40%,,9661682,Completed,First,,15h,,,,,
212,2243,Beelo,PC,15h,NR,,11083921,Completed,First,"March 02, 2020",15h,,,,,
213,2243,CarryMad,PC,15h,NR,,2944095,Completed,First,,15h,,,,,
214,2243,Clavat,Wii U,15h,NR,,5345295,Completed,Replay,"November 18, 2017",15h,,,,,
215,2243,DesolationStone,PC,15h,NR,,8033706,Playing Completed,First,"January 13, 2019",15h,20h,,,,
216,2243,DookieDude,PC,15h,80%,,566329,Completed,First,"January 10, 2014",15h,20h,,,,
217,2243,Fistberg,PC,15h,60%,,1240885,Completed,First,,15h,,,,,
218,2243,GPDom,PlayStation 4,15h,NR,,6619364,Completed,First,"July 17, 2018",15h,,,,,
219,2243,I_DKanga,PC,15h,80%,,481614,Completed,First,"December 08, 2013",15h,,,,,
220,2243,ImDawDaw,PC,15h,NR,,11026260,Completed,First,"February 20, 2020",15h,,,,,
221,2243,Kersalen,PC,15h,NR,,3043420,Backlog Completed,First,"June 03, 2016",15h,,,15h /,,
222,2243,MudkipMonkey,PC,15h,NR,,6942092,Completed,First,"August 29, 2018",15h,,,,,
223,2243,Rupio,PC,15h,NR,,501675,Completed,First,,15h,,,,,
224,2243,SchnitzlXXL,PC,15h,NR,,3763024,Completed,Replay,"December 13, 2016",15h,17h,20h,,,
225,2243,SebastianL92,PC,15h,80%,,188732,Completed,First,,15h,18h,,,,
226,2243,Skrimir,PC,15h,NR,,6302772,Completed,First,"May 26, 2018",15h,,,,,
227,2243,Tanukeppi,PC,15h,NR,,1416899,Completed,First,"May 16, 2012",15h,,,,,
228,2243,TheDerebeyii,PC,15h,70%,,11528306,Completed,First,"April 22, 2020",15h,,,,,
229,2243,TheGamer3841,PC,15h,NR,,2235725,Completed,First,"February 28, 2015",15h,,,,,
230,2243,Torakie,PC,15h,NR,,11867521,Completed,First,,15h,,,,,
231,2243,ZodyarkXV,PC,15h,80%,,6094042,Completed,First,,15h,22h 30m,40h,,,
232,2243,acjessen,PC,15h,90%,,1864070,Completed,First,"May 09, 2013",15h,,,,,
233,2243,agent_tex,PC,15h,80%,,10381,Completed,First,,15h,,,,,
234,2243,ambientwhisper,PlayStation 3,15h,NR,Matt's Singleplayer Account,215891,Completed,First,"December 30, 2012",15h,,,,,
235,2243,besighyawn,Xbox 360,15h,80%,,512164,Completed,First,"April 05, 2010",15h,,,,,
236,2243,bodom1666,PlayStation 4,15h,NR,,6278800,Completed,First,"May 22, 2018",15h,,,,,
237,2243,hostile_being,PC,15h,NR,,1329154,Replay Completed,First,"May 03, 2015",15h,20h,25h,52h /,,
238,2243,htranou,PC,15h,NR,,917439,Completed,First,"September 07, 2014",15h,,,,,
239,2243,ikari88,Xbox 360,15h,80%,,5217891,Completed,First,"October 25, 2017",15h,,,,,
240,2243,insane,PC,15h,90%,,238454,Completed,First,"October 20, 2012",15h,,,,,
241,2243,jcbvickers,PC,15h,70%,,3937183,Completed,First,,15h,,,,,
242,2243,jeremy70583,PC,15h,70%,,3732804,Completed,First,"March 05, 2017",15h,,,,,
243,2243,leonidasmark,PC,15h,NR,,5988366,Completed,Replay,,15h,,,,,
244,2243,lottinville,PC,15h,NR,,5519542,Completed,First,"December 26, 2017",15h,,,,,
245,2243,master94ga,PC,15h,NR,,10351819,Completed,First,2017,15h,,,,,
246,2243,mjex,PC,15h,80%,,316326,Completed,First,"July 08, 2013",15h,,,,,
247,2243,rweisse,Xbox 360,15h,NR,,369711,Completed,First,,15h,,,,,
248,2243,soulxstlr,Xbox 360,15h,80%,,6010624,Completed,First,,15h,,,,,
249,2243,yinlong19,PC,15h,NR,,11991773,Completed,First,"August 26, 2018",15h 38s,,,,,
250,2243,Private,PC,15h 06m,NR,"Normal, 29/43 achievements",6682905,Completed,First,"April 23, 2020",15h 06m,,,,,
251,2243,Caesar,Xbox 360,15h 09m,80%,,640666,Completed,First,"February 22, 2014",15h 09m 47s,,,,,
252,2243,,Nintendo Switch,15h 10m,NR,,8777633,Completed,First,,15h 10m,,,,,
253,2243,,PC,15h 11m,NR,,7456275,Completed,First,,15h 11m 26s,,,,,
254,2243,jburd001,PC,15h 12m,80%,,566867,Completed,First,"January 10, 2014",15h 12m,,,,,
255,2243,Kohaku_Kigan,PC,15h 13m,NR,,1291987,Completed,First,"May 03, 2015",15h 13m 27s,,,,,
256,2243,Private,PC,15h 14m,NR,,912715,Completed,First,"June 15, 2018",15h 14m,,,,,
257,2243,hieimax,PC,15h 16m,NR,,5121607,Completed,Replay,"October 01, 2017",15h 16m,,,,,
258,2243,,Xbox One,15h 23m,NR,,7845099,Completed,First,,15h 23m,,,,,
259,2243,whyrecon,PC,15h 23m,60%,,10860576,Completed,First,"May 03, 2020",15h 23m,,,,,
260,2243,Brizik,PC,15h 25m,80%,,17737,Completed,First,,15h 25m,,,,,
