,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Personal Notes,Speedrun
34,11963,chadilak,PC,8h 14m,80%,Main game (with Catwoman) and Harley DLC story 100% complete.,8406137,Completed,First,"March 05, 2019",8h 14m,,,,,
35,11963,DamTheLad,PC,8h 17m,NR,,2822424,Completed,First,"June 25, 2015",8h 17m,,,,,
36,11963,PineappleRob,PC,8h 20m,70%,,3303441,Completed,First,"August 08, 2016",8h 20m,,,,,
37,11963,ToxikJuiceBox,PC,8h 20m,80%,,1539263,Completed,First,"March 01, 2016",8h 20m,,,,,
38,11963,Raoulospipitos,PC,8h 24m,NR,,8284194,Completed,First,"February 17, 2019",8h 24m,,,,,
39,11963,fetahundenyoda,PC,8h 30m,70%,,4822681,Completed,First,"July 27, 2017",8h 30m,,,,,
40,11963,fygar0,Xbox 360,8h 30m,100%,,4180788,Completed,First,"March 14, 2017",8h 30m,,,,,
41,11963,jdbener,PC,8h 30m,90%,Completed on Normal Mode (I did about 10 riddles and 90% of the Cat woman DLC),551824,Completed,First,"January 02, 2014",8h 30m,,,,,
42,11963,csGDevil,PC,8h 32m,NR,,7346278,Completed,First,"October 28, 2018",8h 32m,,,,,
43,11963,Mynotaurio,Xbox One,8h 33m,80%,,11960395,Completed,First,2020,8h 33m,,,,,
44,11963,Lukakico,PC,8h 42m,90%,,10491346,Completed,First,,8h 42m,,,,,
45,11963,antonmannen,PC,8h 48m,80%,Main Story + Harley Quinn's Revenge DLC: 1h 17m 01s (7/10),11132928,Custom List 2 Completed,First,"March 02, 2020",8h 48m,10h 05m 01s,,,,
46,11963,TrillCozbey,PC,8h 52m,NR,,2199466,Completed,First,,8h 52m,,,,,
47,11963,,PC,9h,NR,,1882075,Completed,First,,9h,,,,,
48,11963,A_Sneaky_Box,PC,9h,NR,,542716,Completed,First,"November 03, 2013",9h,,,,,
49,11963,Ashurav2,PC,9h,NR,,4715145,Completed,First,"March 03, 2016",9h,,,,,
50,11963,Balupu,PC,9h,80%,,478168,Completed,First,"July 15, 2013",9h,10h 20m,,,,
51,11963,Evilist,PC,9h,NR,,1320314,Completed,First,"January 01, 2014",9h,,,,,
52,11963,Hauru,PC,9h,NR,,7214022,Completed,First,"October 08, 2018",9h,,,,,
53,11963,JaKiNaBoX,PC,9h,NR,,703861,Completed,First,"April 24, 2014",9h,,,,,
54,11963,Tirach,PC,9h,50%,,5839427,Completed,Replay,"February 14, 2018",9h,40h,,,,
55,11963,alpkansahin,PC,9h,NR,,6531666,Completed,First,"July 06, 2018",9h,,,,,
56,11963,grisenti,PC,9h,NR,,1752720,Completed,First,"June 10, 2015",9h,,,,,
57,11963,jervw,PC,9h,80%,,6503724,Completed,First,"July 01, 2018",9h,,,,,
58,11963,serkaeyn,PC,9h,80%,,1497210,Completed,First,"July 19, 2015",9h,,,,,
59,11963,shugohakku,PC,9h,NR,,591363,Completed,First,"January 23, 2014",9h,,,,,
60,11963,Private,PC,9h,70%,,8114060,Completed,First,"December 10, 2018",9h,,,,,
61,11963,CommZod,PC,9h 06m,NR,,1400304,Completed,First,,9h 06m,,,,,
62,11963,ANCHOVIEE,PC,9h 11m,NR,,1349178,Completed,First,"June 11, 2015",9h 11m 15s,,,,,
63,11963,Private,PC,9h 18m,NR,,7972602,Completed,Replay,"March 05, 2019",9h 18m 48s,,,,,
64,11963,sajmon213,PC,9h 20m,NR,,7096191,Completed,First,"July 31, 2019",9h 20m,,,,,
65,11963,a13xth3o,PC,9h 28m,NR,Completed 9:00 PM,11920459,Completed,Replay,"June 06, 2020",9h 28m 24s,,,,,
66,11963,,PC,9h 30m,NR,,4393484,Completed,First,,9h 30m,11h,,,,
67,11963,Copeland1994,Xbox One,9h 30m,100%,,11012575,Completed,First,"February 17, 2020",9h 30m,,,,,
68,11963,trophytroll,PC,9h 30m,NR,"80% collectibles, all side missions before new game plus",11611866,Playing Completed,First,"April 30, 2020",9h 30m,22h 18m,,,,
69,11963,iverdawg,PC,9h 35m,60%,,10283317,Completed,First,"September 29, 2019",9h 35m,,,,,
70,11963,Bazzadwarf,PC,9h 36m,70%,,2666380,Completed,First,"September 05, 2016",9h 36m,,,,,
71,11963,CaptainMcNublets,PC,9h 40m,NR,,1120075,Completed,First,"January 29, 2015",9h 40m,,,,,
72,11963,Private,PC,9h 40m,80%,,11513203,Completed,First,"April 20, 2020",9h 40m 48s,,,,,
73,11963,Private,PC,9h 41m,NR,,10734786,Completed,First,"October 31, 2015",9h 41m,,,,,
74,11963,Giaguaro,PC,9h 42m,60%,,4601328,Completed,First,"June 20, 2017",9h 42m,,,,,
75,11963,MadJack,PC,9h 42m,NR,,8724239,Completed,First,"October 27, 2019",9h 42m,,,,,
76,11963,Kordesh,PC,9h 45m,NR,"Main storyline completed, minimal sidequests, Revenge Of Harley Quinn DLC completed",1390593,Completed,First,"June 15, 2015",9h 45m,,,,,
77,11963,,PC,9h 50m,NR,,2128089,Completed,First,,9h 50m,,,,,
78,11963,kyoukishoji,PC,9h 52m,NR,Some extras completed,780153,Completed,First,"September 26, 2014",9h 52m 01s,,,,,
79,11963,KaurTube,PC,9h 57m,NR,,3171503,Completed,Replay,"July 03, 2016",9h 57m 26s,,,,,
80,11963,,Xbox 360,10h,NR,,587906,Completed,Replay,,10h,22h,65h,,"Deserved GOTY through and through. The only problem I have with this game is the repetitiveness of the challenge rooms, but I still had loads of fun.",
81,11963,,PC,10h,NR,,595890,Completed,First,,10h,,,,,
82,11963,,Xbox 360,10h,NR,,3337645,Completed,First,,10h,18h,32h 06m 20s,,,
83,11963,,PC,10h,NR,,3349981,Completed,First,,10h,,,,,
84,11963,,PC,10h,NR,,3875110,Completed,First,,10h,,,,,
85,11963,,PC,10h,NR,,5740851,Completed,First,,10h,15h,,,,
86,11963,,PC,10h,NR,,10574002,Completed,Replay,,10h,,,,,
87,11963,,PlayStation 4,10h,NR,,11287589,Completed,First,,10h,22h,40h,,,
88,11963,,PC,10h,NR,,11765097,Completed,Replay,,10h,11h 30m,,,,
89,11963,DylanWE,PC,10h,NR,,6228897,Completed,First,"May 10, 2018",10h,,,,,
90,11963,Fundyracer,PC,10h,70%,,10596279,Completed,First,"October 01, 2017",10h,,,,,
91,11963,Hate,PC,10h,NR,,3490928,Completed,First,,10h,,,,,
92,11963,KummaChristopher,PC,10h,80%,,10739627,Completed,First,"January 03, 2020",10h,,,,,
93,11963,Masterofmosh,PC,10h,90%,,4088057,Completed,First,"July 13, 2013",10h,,,,,
94,11963,Meerkat_Man,PC,10h,NR,"Could easily be done in less, I have quite a slow, stealth playstyle",5781060,Completed,Replay,"February 06, 2018",10h,,,,,
95,11963,MertE7,PC,10h,NR,,10476616,Completed,First,"November 24, 2019",10h,,,,,
96,11963,Nemys,PC,10h,70%,,8828701,Completed,First,"February 04, 2018",10h,,,,,
97,11963,Nichiro,PC,10h,100%,,3524696,Completed,First,"October 16, 2016",10h,,,,,
98,11963,NoobPlayZZ,PC,10h,90%,,11473146,Completed,First,,10h,,,,,
99,11963,Obispal,PC,10h,NR,,1087285,Completed,First,,10h,,,,,
100,11963,Private,PC,10h,NR,,4123841,Completed,First,"May 03, 2017",10h,,,,,
101,11963,VoidTitan365,PC,10h,90%,,6037487,Completed,Replay,"December 22, 2016",10h,,,,,
102,11963,abram96,PC,10h,NR,,1278976,Completed,First,"July 14, 2014",10h,,,,,
103,11963,all2surreal,PC,10h,100%,,1040369,Completed,First,"January 03, 2015",10h,,,,,
104,11963,arefinzz,PC,10h,90%,,581781,Completed,First,"January 19, 2014",10h,16h,,,,
105,11963,dawezer,PC,10h,NR,,1404693,Completed,First,"March 01, 2016",10h,,,,,
106,11963,desunoto,Xbox 360,10h,NR,,3225823,Completed,First,"July 14, 2016",10h,14h,30h,,,
107,11963,eliasaj92,PC,10h,80%,,9036289,Completed,First,"November 05, 2019",10h,,,,,
108,11963,generatorulRaul,PC,10h,NR,,1144755,Completed,First,"January 22, 2015",10h,,,,,
109,11963,grahams_xwing,PC,10h,NR,,1147767,Completed,First,,10h,,,,,
110,11963,grifhammer,PC,10h,NR,,488096,Completed,First,"January 06, 2014",10h,,,,,
111,11963,jeffthegeek,PC,10h,NR,,8488256,Completed,Replay,"January 18, 2019",10h,,,,,
112,11963,kguzman226,PC,10h,NR,,7972653,Completed,First,"February 10, 2019",10h,,,,,
113,11963,vinnieg0399,PC,10h,NR,,4533238,Completed,Replay,,10h,16h 48m,,,,
114,11963,yigitkoparan123,PC,10h,90%,,4917273,Completed,First,"August 16, 2015",10h,15h,,,,
115,11963,Mechanox,PC,10h 02m,NR,,10362335,Completed,First,"November 04, 2019",10h 02m 02s,,,,,
116,11963,Optim,PC,10h 04m,90%,,9488620,Completed,First,,10h 04m,,,,,
117,11963,Xbai,PC,10h 05m,NR,,1015881,Completed,First,"September 22, 2014",10h 05m,,,,,
118,11963,HalitTuna,PC,10h 07m,NR,,6546997,Playing Completed,Replay,"July 08, 2018",10h 07m,,,10h 07m /,,
119,11963,Radicchio32,PC,10h 07m,NR,,6819621,Completed,First,"August 19, 2018",10h 07m 40s,,,,,
120,11963,ErsatzWasTaken,PC,10h 12m,40%,,8217965,Completed,First,,10h 12m,,,,,
121,11963,thetallic,PC,10h 12m,60%,,916381,Completed,First,"August 29, 2014",10h 12m,,,,,
122,11963,TheZMan,PC,10h 15m,NR,,1908504,Completed,First,"September 23, 2015",10h 15m,,,,,
123,11963,FANSofGAMES,PC,10h 17m,90%,,455281,Completed,First,"October 24, 2013",10h 17m,,,,,
124,11963,014_,PC,10h 20m,NR,,1319952,Completed,First,"April 26, 2015",10h 20m,,,,"I did not complete the Catwoman stuff at the end. Maybe it would be fun if I took a break and came back, but it wasn't fun after completing the Batman story.",
125,11963,Ruruja,PC,10h 23m,NR,,1660145,Completed,First,,10h 23m,,,,,
126,11963,BrickTrain,PC,10h 26m,70%,,6308589,Completed,First,"April 21, 2018",10h 26m,26h 06m,62h 09m,,,
127,11963,Skattin,PC,10h 30m,100%,,526289,Completed,First,"December 30, 2013",10h 30m,,,,,
128,11963,ViewJar,PC,10h 30m,NR,,12019576,Completed,First,"June 16, 2020",10h 30m,,,,,
129,11963,Private,PlayStation 4,10h 30m,50%,,5422836,Completed,First,"April 14, 2020",10h 30m,,,,,
130,11963,samukaskin,PC,10h 30m,90%,,11898876,Completed,First,"May 12, 2020",10h 30m,,,,,
131,11963,ThunderGame,PC,10h 32m,NR,,10649098,Completed,First,"December 29, 2019",10h 32m 15s,,,,,
132,11963,TempeteJoachim,PC,10h 36m,NR,Main story + Catwoman DLC,11495094,Completed,First,"April 19, 2020",10h 36m,,,,,
133,11963,TriKi,PC,10h 42m,100%,,10679487,Completed,Replay,,10h 42m,,,,,
134,11963,Katerona,Xbox One,10h 54m,NR,,11588672,Completed,First,"April 16, 2020",10h 54m,,,,,
135,11963,Fonslayer,Xbox One,10h 57m,NR,,7975664,Completed,First,"January 07, 2019",10h 57m,,,,,
136,11963,kpossai,PC,10h 57m,NR,,11196932,Completed,First,,10h 57m,,,,,
137,11963,,PC,11h,NR,,528936,Completed,Replay,,11h,,,,,
138,11963,,PC,11h,NR,,1449040,Completed,First,,11h,,,,,
139,11963,,PC,11h,NR,,1560219,Completed,Replay,,11h,,,,,
140,11963,,PC,11h,NR,,4950187,Completed,First,,11h,,,,,
141,11963,,PC,11h,NR,,6687601,Completed,First,,11h,,,,,
142,11963,ACE_V,PC,11h,60%,,9363936,Completed,First,"August 14, 2019",11h,,,,,
143,11963,Kaze_,PC,11h,80%,,4743076,Completed,First,"July 12, 2017",11h,,,,,
144,11963,Private,PlayStation 4,11h,NR,,11936433,Completed,First,"May 22, 2020",11h,,,,,
145,11963,Satoko,PC,11h,NR,,7281104,Completed,First,"October 20, 2018",11h,,,,,
146,11963,Tagggy,PC,11h,NR,,4440230,Completed,First,"May 17, 2017",11h,,,,,
147,11963,Private,PC,11h,NR,,5043992,Completed,First,"September 12, 2017",11h,,,,,
148,11963,aps6686,PC,11h,70%,,4381203,Completed,First,"December 20, 2015",11h,,,,,
149,11963,arangast,PC,11h,NR,,10458895,Completed,First,,11h,,,,,
150,11963,benjajinj,PC,11h,90%,"Normal difficulty, couple of side-missions but no serious back/sidetracking.",507112,Completed,First,"December 04, 2013",11h,,,,,
151,11963,brianos1611,PC,11h,NR,,710112,Completed,First,"April 30, 2014",11h,,,,,
152,11963,ceilingfan123,PC,11h,90%,,868015,Completed,First,,11h,,,,,
153,11963,ehhxcellent,PC,11h,NR,,4087374,Completed,First,"February 18, 2017",11h,,,,,
154,11963,elpiop,PC,11h,90%,,11930909,Completed,First,"May 28, 2020",11h,,,,,
155,11963,jabadababoom,PC,11h,80%,,5890570,Completed,First,,11h,,,,,
156,11963,pedromalaga,PC,11h,NR,,10182019,Completed,First,"October 03, 2019",11h,,,,,
157,11963,rustylimbs,PC,11h,NR,,3593746,Completed,First,,11h,,,,,
158,11963,seler24,PC,11h,50%,,4196045,Completed,First,"March 16, 2017",11h,,,,,
159,11963,skullmurder,PC,11h,NR,,1777406,Completed,First,,11h,,,,,
160,11963,sphinxie,PC,11h,NR,,8464904,Completed,First,"June 25, 2014",11h,,,,,
161,11963,sphinxie,PC,11h,NR,,8464957,Completed,First,"March 14, 2019",11h,,,,,
162,11963,swarn,PC,11h,NR,,1127394,Completed,First,,11h,,,,,
163,11963,vpapidokha,PC,11h,NR,,7478227,Completed,First,,11h,,,,,
164,11963,Private,PC,11h 01m,NR,,3054978,Completed,First,"June 07, 2016",11h 01m 14s,,,,,
165,11963,Twinterpontier,PC,11h 09m,80%,,1693926,Completed,First,,11h 09m,,,,,
166,11963,Civilwarfare101,PlayStation 4,11h 10m,80%,,10630679,Replay Completed,Replay,"February 28, 2020",11h 10m,,,,,
167,11963,tiagotempera,PlayStation 4,11h 10m,80%,,10297120,Completed,First,"October 24, 2019",11h 10m,,,,,
168,11963,,PC,11h 12m,NR,Main story only,736283,Completed,First,,11h 12m,,,,,
169,11963,MiniMica90,PC,11h 18m,NR,,10694004,Completed,First,,11h 18m,,,,,
170,11963,,PC,11h 19m,NR,,11340860,Completed,First,,11h 19m,,,,,
171,11963,Shromp,PC,11h 24m,80%,,10837928,Custom List Completed,First,,11h 24m,,,11h 24m /,,
172,11963,Wuii,PC,11h 26m,NR,,10621617,Completed,First,,11h 26m,,,,,
173,11963,,PC,11h 30m,NR,,7051631,Completed,First,,11h 30m,,,,,
174,11963,AndresHdz,PC,11h 30m,NR,,11261750,Completed,First,,11h 30m,,,,,
175,11963,Fichox,PC,11h 30m,80%,,2585680,Completed,First,"February 16, 2016",11h 30m,,,,,
176,11963,CoffeeMage,PC,11h 36m,NR,,5083614,Completed,First,"September 22, 2017",11h 36m,,,,,
177,11963,Allahcadrimbo,PC,11h 40m,80%,,621755,Completed,First,"February 07, 2014",11h 40m,,,,,
178,11963,MoonBear,PC,11h 40m,NR,,11705649,Replay Completed,Replay,"May 11, 2020",11h 40m,,,,,
179,11963,TheFallender,PC,11h 40m,70%,,6859603,Completed,First,"December 06, 2015",11h 40m,,,,,
180,11963,,,11h 45m,NR,,453201,Completed,Replay,,11h 45m,,,,,
181,11963,,PC,12h,NR,,931093,Completed,First,,12h,23h,70h,,,
182,11963,,PC,12h,NR,,2899444,Completed,First,,12h,,,,,
183,11963,,PC,12h,NR,,3043671,Completed,First,,12h,,,,,
184,11963,,PC,12h,NR,,11605638,Completed,First,,12h,,,,,
185,11963,CaptainPeanut,PC,12h,100%,,9314687,Completed,First,"August 06, 2019",12h,,,,,
186,11963,Private,PC,12h,70%,,11678125,Completed,First,,12h,,,,,
187,11963,DanilHendra,PC,12h,100%,,4675507,Replay Completed,First,"June 15, 2017",12h,25h,,37h /,,
188,11963,DarkMoonGaming,PC,12h,100%,,2786640,Completed,First,"April 08, 2016",12h,,,,,
189,11963,Private,PlayStation 3,12h,NR,,9219399,Completed,First,"July 24, 2015",12h,,,,,
190,11963,GimmeYourShoes,PC,12h,NR,99% main story only + rescued freeze's wife and did the first AI run,5532472,Completed,First,"December 28, 2017",12h,,,,,
191,11963,Grozovoj,PC,12h,90%,campaign walkthrough + all collectables + Harley DLC,11033771,Completed,Replay,"March 07, 2020",12h,26h 06m,,,,
192,11963,Hinkelvinkel,PC,12h,90%,,465376,Completed,First,"November 09, 2013",12h,,,,,
193,11963,Jassmann69,PC,12h,NR,47%,1160838,Completed,First,"January 31, 2015",12h,,,,,
194,11963,Private,PC,12h,NR,,10548779,Completed,Replay,"December 06, 2019",12h,29h,,,,
195,11963,Luneth,PC,12h,NR,,994116,Playing Completed,First,"October 18, 2014",12h,,,17h 30m /,,
196,11963,Private,PC,12h,NR,,1321378,Completed,First,"April 28, 2015",12h,18h,,,,
197,11963,Private,PC,12h,100%,,11555030,Completed,First,"May 08, 2020",12h,,,,,
198,11963,Punished,PC,12h,100%,,9366439,Completed,First,,12h,,,,,
199,11963,Roxbeef,PC,12h,100%,,401866,Completed,First,,12h,,,,,
200,11963,Siouq,Xbox 360,12h,60%,,4543093,Completed,First,2015,12h,,,,,
201,11963,Taco,PC,12h,NR,,500576,Completed,First,"January 22, 2015",12h,,,,,
202,11963,TehPryceIsRight,PC,12h,NR,,1121278,Completed,First,,12h,,,,,
203,11963,covert_elephant,PC,12h,NR,,4661959,Completed,First,,12h,,,,,
204,11963,gilchrd,PC,12h,NR,,2781333,Completed,First,"March 27, 2016",12h,,,,,
205,11963,kid38,PC,12h,NR,Main story + Catwoman mission after it. Second playthrough.,1431126,Completed,Replay,"July 02, 2015",12h,,,,,
206,11963,pattenp,PC,12h,NR,,3218627,Completed,First,"July 11, 2016",12h,,,,,
207,11963,Private,PC,12h,50%,,11965748,Completed,First,"June 05, 2020",12h,,,,,
208,11963,seedyz,PC,12h,NR,,5334962,Completed,First,"November 16, 2017",12h,,,,,
209,11963,thegreatcraig,Xbox One,12h,NR,Main Story including Catwoman dlc,7112248,Completed,First,"October 15, 2019",12h,,,,,
210,11963,thekiller299120,PC,12h,90%,,10961844,Completed,First,"July 20, 2015",12h,,,,,
211,11963,xenover,PC,12h,100%,Collected a few Riddler Throphies on the way as well. Playing Catwoman was .. khm.. satisfying.,608197,Completed,First,"February 01, 2014",12h,,,,,
212,11963,defcon1,PC,12h 01m,80%,,5260309,Completed,First,,12h 01m,,,,,
213,11963,ClassicVintage,PC,12h 02m,80%,,481650,Completed,First,"October 27, 2013",12h 02m,,,,,
214,11963,1PATRIK,PC,12h 04m,NR,,3231373,Completed,First,"July 16, 2016",12h 04m,,,,,
215,11963,Private,PC,12h 06m,NR,,2242080,Completed,First,,12h 06m,,,,,
216,11963,lewdmeat,Xbox One,12h 06m,80%,Difficulty - Normal (2/3),11016420,Completed,First,"February 22, 2020",12h 06m 50s,,,,"Completed on Normal difficulty (2/3)
Played on Xbox One S.",
217,11963,gobberpooper,PC,12h 10m,80%,,560211,Completed,First,"January 07, 2014",12h 10m,,,,,
218,11963,heydemoura,PC,12h 10m,NR,,1188783,Completed,First,"August 07, 2013",12h 10m,,,,,
219,11963,Private,PC,12h 10m,NR,,6895294,Replay Completed,Replay,"June 23, 2018",12h 10m 14s,,,,,
220,11963,SanfordJS,PC,12h 11m,NR,,9099551,Completed,First,"July 07, 2019",12h 11m 45s,15h 23m 11s,,,,
221,11963,BAMitsPat,PC,12h 12m,90%,,508770,Completed,First,"December 05, 2013",12h 12m,,,,,
222,11963,Private,PC,12h 14m,NR,,918498,Completed,First,"June 03, 2015",12h 14m,,,,,
223,11963,ismail777b,PC,12h 15m,100%,,6954767,Completed,First,"September 01, 2017",12h 15m,,,,,
224,11963,Serpentine_Cougar,PC,12h 18m,NR,,7401500,Completed,First,"February 13, 2019",12h 18m,,,,,
225,11963,Ursus,PC,12h 22m,NR,,478337,Completed,First,,12h 22m 57s,,,,,
226,11963,tenkabo,PC,12h 24m,NR,,11719695,Completed,First,"May 12, 2020",12h 24m,,,,,
227,11963,Febochulus,PC,12h 25m,100%,,3227451,Completed,First,,12h 25m 14s,24h 51m 21s,,,,
228,11963,,PC,12h 26m,NR,,1259087,Completed,First,,12h 26m 01s,,,,,
229,11963,,PC,12h 30m,NR,,529565,Completed,First,,12h 30m,,,,,
230,11963,,PC,12h 30m,NR,,4406270,Completed,First,,12h 30m,,,,,
231,11963,Hossam_Cloud69,PC,12h 30m,80%,,3819884,Completed,First,,12h 30m,,,,,
232,11963,bl7tz,PC,12h 30m,NR,,1443753,Completed,First,"December 10, 2014",12h 30m,,,,,
233,11963,lodus,PC,12h 30m,NR,,7695289,Completed,First,"June 26, 2019",12h 30m,17h 20m,,,,
234,11963,Pyro_Prime,PC,12h 30m,NR,Story is great. Extra missions/unlockables are either useless or give you a deep perspective of a character.,8519597,Completed,Replay,,12h 30m 45s,41h 16m 03s,,,,
235,11963,FlorinEmil32,PC,12h 33m,90%,,1491635,Completed,First,,12h 33m 11s,,,,,
236,11963,Caesar,PlayStation 3,12h 33m,100%,,1294543,Completed,First,"March 28, 2015",12h 33m 23s,,,,,
237,11963,Jassmann69,PC,12h 40m,NR,,1201021,Completed,First,"January 31, 2015",12h 40m,,,,,
238,11963,FreddyScott,PC,12h 44m,90%,,630461,Completed,First,"February 11, 2014",12h 44m,,,,,
239,11963,Anguy,PC,12h 45m,90%,,552443,Completed,First,"January 03, 2014",12h 45m,29h 23m,,,,
240,11963,,PlayStation 4,12h 54m,NR,,8735198,Completed,Replay,,12h 54m,,,,,
241,11963,Brad7991,Xbox One,12h 54m,100%,,10900807,Completed,Replay,"June 21, 2019",12h 54m,,,,,
242,11963,Terlan_357,PC,12h 54m,50%,,1016267,Completed,First,"September 28, 2014",12h 54m,19h 05m,46h 45m,,,
243,11963,mr_grimm,PC,12h 55m,NR,,5034051,Completed,First,"September 10, 2017",12h 55m,,,,,
244,11963,xAbyssWatcher,PC,12h 59m,NR,,10350130,Completed,First,,12h 59m,,,,,
245,11963,,PC,13h,NR,,2142929,Completed,First,,13h,,,,,
246,11963,,PC,13h,NR,,7380341,Completed,First,,13h,,,,,
247,11963,,PC,13h,NR,,7913160,Completed,First,,13h,,,,,
248,11963,,PC,13h,NR,,10883460,Completed,First,,13h,,,,,
249,11963,ADIPY,PlayStation 3,13h,NR,,10818414,Completed,First,,13h,,,,,
250,11963,Angela812PL,PC,13h,NR,,11296760,Completed,First,"March 30, 2020",13h,,,,,
251,11963,Darrylx10022,Xbox 360,13h,80%,,1331099,Completed,First,2015,13h,,,,,
252,11963,EmperorGandhi,PC,13h,80%,,6624233,Completed,First,,13h,,,,,
253,11963,Haytan,PC,13h,80%,,3444745,Completed,Replay,"September 22, 2016",13h,20h,,,,
254,11963,Libbro_11037,PC,13h,70%,,5717990,Completed,First,,13h,,,,,
255,11963,Mattele,PC,13h,NR,,1075521,Completed,First,"December 23, 2014",13h,,,,,
256,11963,Max18090,Xbox One,13h,100%,,11631392,Custom List Completed,First,"May 04, 2020",13h,20h,,20h /,,
257,11963,MoDiFi,PC,13h,90%,,3648396,Completed,First,,13h,,,,,
258,11963,Rulfer,PC,13h,NR,,10363287,Completed,First,"April 05, 2018",13h,,,,,
259,11963,Schweiss1,PC,13h,NR,,8991910,Completed,First,"June 17, 2017",13h,,,,,
260,11963,SesBeto,PC,13h,NR,,11813814,Completed,First,,13h,,,,,
261,11963,Shantom,PC,13h,NR,,4667235,Completed,First,"September 18, 2015",13h,,,,,
262,11963,SmilingShadows,PC,13h,70%,,8921251,Completed,First,,13h,17h,,,,
263,11963,TomTheDon,PlayStation 3,13h,NR,,4877732,Completed,First,"August 08, 2017",13h,,,,,
264,11963,Valoopa,PC,13h,NR,,3289607,Completed,First,,13h,17h,,,,
265,11963,Xor_van_Dorf,PC,13h,NR,,3465089,Completed,Replay,"May 05, 2012",13h,,,,,
266,11963,bhdrozgn,PC,13h,80%,,7777133,Completed,First,"December 19, 2018",13h,,,,,
267,11963,bvm1539,PC,13h,NR,,837762,Completed,First,,13h,,,,,
268,11963,dalloriam,PC,13h,NR,,10254262,Completed,First,"June 20, 2016",13h,,,,,
