,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Personal Notes,Speedrun
173,46402,MakrilleN,PC,26h 15m,100%,,8717340,Completed,First,"May 04, 2019",26h 15m 05s,,,,,
174,46402,,PlayStation 4,26h 16m,NR,,5840793,Completed,First,,26h 16m 58s,,,,,
175,46402,Sisus17,PC,26h 20m,70%,https://imgur.com/a/O1t0EFj,7187913,Completed,First,"April 02, 2019",26h 20m 25s,,,,,
176,46402,,PC,26h 30m,NR,,7598928,Completed,First,,26h 30m,42h,45h,,,
177,46402,ysobh53,Xbox One,26h 30m,NR,,11952353,Completed,First,"June 10, 2020",26h 30m,,,,,
178,46402,faqsimil,PC,26h 32m,60%,,6424453,Completed,First,"June 26, 2018",26h 32m,,,,,
179,46402,,PlayStation 4,26h 36m,NR,,5353350,Completed,First,,26h 36m 19s,53h 26m 38s,84h 41m 52s,,,
180,46402,Arco29,PC,26h 44m,NR,,5883132,Completed,First,"February 23, 2018",26h 44m,37h 06m,,,,
181,46402,,PlayStation 4,26h 55m,NR,,7008575,Completed,First,,26h 55m 03s,,,,,
182,46402,,PC,26h 55m,NR,,5814592,Completed,First,,26h 55m 36s,,,,,
183,46402,,Xbox One,26h 58m,NR,,5736952,Completed,First,,26h 58m 28s,29h 06m 02s,46h 06m 52s,,,
184,46402,,PC,27h,NR,As much side story as was needed to get the lvl up enoguh to continue main story. Medium difficulty.,5363617,Completed,First,,27h,,,,,
185,46402,,PC,27h,NR,,8007446,Completed,First,,27h,31h,,,,
186,46402,,PC,27h,NR,,11087785,Completed,First,,27h,,,,,
187,46402,,PlayStation 4,27h,NR,,11854353,Completed,First,,27h,,,,,
188,46402,ACE_V,PC,27h,70%,,7982876,Completed,First,"January 08, 2019",27h,,,,,
189,46402,Grayfox001,PlayStation 4,27h,NR,,6130291,Completed,First,"November 30, 2017",27h,,,,,
190,46402,Hokuwind,PC,27h,NR,,5592443,Completed,First,"January 20, 2018",27h,,,,,
191,46402,LzyP4nd4,PC,27h,NR,,8273512,Completed,First,"February 16, 2019",27h,,,,,
192,46402,Realapollo1980,PlayStation 4,27h,NR,,6782473,Completed,First,,27h,,,,,
193,46402,exsound,PC,27h,NR,,7105807,Completed,First,"September 23, 2018",27h,,,,,
194,46402,kelvingoh89,PlayStation 4,27h,NR,,6447613,Completed,First,"November 13, 2017",27h,32h,,,,
195,46402,matheus8236,PC,27h,80%,,11867159,Playing Completed,First,"May 30, 2020",27h,34h,,,,
196,46402,the_nosferatu,Xbox One,27h,NR,,5316629,Completed,First,"November 11, 2017",27h,,,,,
197,46402,,PC,27h 07m,NR,Played all missions with minimum requirements ( -2lvl than recomended),8625228,Completed,First,,27h 07m 54s,,,,,
198,46402,Linkelda,Xbox One,27h 10m,70%,,5722818,Completed,First,,27h 10m,,,,,
199,46402,beearmy,Xbox One,27h 11m,70%,,6770703,Completed,First,"August 05, 2018",27h 11m,,,,,
200,46402,cabriolet6,PC,27h 11m,60%,,6743357,Completed,First,"August 02, 2018",27h 11m 25s,,,,,
201,46402,Hybrid10118,PlayStation 4,27h 12m,90%,,6218839,Completed,First,,27h 12m,45h 54m,68h 05m,,do not under any circumstances sell trinket unless you do a bulk sell of 100 in one go. i missed the Trophy and had to scrape my way back to every nook and cranny i could find to collect them again through the first expansion !!!,
202,46402,XPSprecken,PC,27h 12m,NR,,6659258,Completed,First,"July 24, 2018",27h 12m,47h 05m,52h 43m,,,
203,46402,,PC,27h 17m,NR,,11827009,Completed,First,,27h 17m 22s,,,,,
204,46402,Leaks01,PC,27h 20m,80%,"With both DLCs (The Hidden Ones, The Curse of the Pharaohs) and side missions",8492573,Playing Completed,First,"March 20, 2019",27h 20m,47h 10m,,,,
205,46402,imaginationac,PC,27h 22m,NR,,6428904,Completed,First,"June 18, 2018",27h 22m 49s,,,,,
206,46402,,PlayStation 4,27h 30m,NR,,7492077,Completed,First,,27h 30m,,,,,
207,46402,Leaks,PC,27h 30m,80%,"With both DLCs (The Hidden Ones, The Curse of the Pharaohs) and side missions",8895859,Playing Completed,First,"November 10, 2018",27h 30m,47h 10m,,,,
208,46402,San7os27,PC,27h 30m,NR,,5534624,Playing Completed,First,"December 29, 2017",27h 30m,,,,,
209,46402,alex21BK,PlayStation 4,27h 30m,NR,,7182661,Completed,First,"October 04, 2018",27h 30m,,,,,
210,46402,NassinNight,PlayStation 4,27h 33m,NR,,11546774,Completed,First,"March 20, 2020",27h 33m,,,,,
211,46402,,PC,27h 39m,NR,,8462934,Completed,First,,27h 39m,,,,,
212,46402,,PlayStation 4,27h 45m,NR,,10672828,Completed,First,,27h 45m,45h,,,,
213,46402,rlosey13,Xbox One,27h 46m,80%,,10650298,Completed,First,"June 07, 2020",27h 46m,,,,,
214,46402,gronkosh,PlayStation 4,27h 47m,NR,,11809674,Completed,First,"May 22, 2020",27h 47m,,,,,
215,46402,Private,PC,27h 52m,NR,,10941705,Completed,First,"February 05, 2020",27h 52m,,,,,
216,46402,Tiger_1400,PC,27h 59m,70%,,7732012,Completed,First,"October 15, 2018",27h 59m 31s,48h,79h 07m 17s,,,
217,46402,,PlayStation 4,28h,NR,,5377172,Completed,First,,28h,54h,90h,,,
218,46402,,PlayStation 4,28h,NR,,5733095,Completed,First,,28h,,,,,
219,46402,,PC,28h,NR,,6013917,Completed,First,,28h,,,,,
220,46402,,PC,28h,NR,,8575618,Completed,First,,28h,,,,,
221,46402,,PC,28h,NR,,11675770,Completed,First,,28h,,,,,
222,46402,Private,PC,28h,80%,,5698956,Completed,First,"January 21, 2018",28h,,,,,
223,46402,Kelvin001,PlayStation 4,28h,NR,,11643943,Completed,First,"May 04, 2020",28h,50h,77h,,,
224,46402,MischienWelJordi,PC,28h,NR,,11999312,Completed,First,,28h,,,,,
225,46402,Skrimir,PC,28h,NR,,10182596,Completed,First,"October 03, 2019",28h,,,,,
226,46402,Smacker624,PlayStation 4,28h,NR,,7329430,Completed,First,"October 25, 2018",28h,,,,,
227,46402,abdrs,Xbox One,28h,NR,,7097743,Completed,First,"September 22, 2018",28h,34h,,,,
228,46402,butters,PC,28h,NR,,6089589,Completed,Replay,,28h,50h,90h,,,
229,46402,metroidisbest,Xbox One,28h,90%,,5794135,Completed,First,"March 22, 2018",28h,,,,,
230,46402,zankaku,PC,28h,90%,,10337624,Completed,First,"October 31, 2019",28h,,,,,
231,46402,Badinfos,PC,28h 09m,NR,,11333060,Completed,First,June 2019,28h 09m 25s,,,,,
232,46402,,PlayStation 4,28h 14m,NR,,10716618,Completed,First,,28h 14m 20s,,,,,
233,46402,WhiteWolfofRivia,PlayStation 4,28h 17m,NR,,5686018,Completed,First,"January 19, 2018",28h 17m 20s,,66h 30m 15s,,,
234,46402,,PC,28h 19m,NR,,10497995,Completed,First,,28h 19m 44s,,,,,
235,46402,Jacob_Darka,PC,28h 23m,100%,,7364222,Custom List Completed,First,"February 04, 2018",28h 23m,68h 12m,74h 53m 56s,74h 53m 56s /,,
236,46402,ei02028,PlayStation 4,28h 24m,90%,,5355085,Completed,First,"December 14, 2017",28h 24m 39s,,,,,
237,46402,,Xbox One,28h 29m,NR,,8199441,Completed,First,,28h 29m,,,,,
238,46402,,PC,28h 30m,NR,,5482659,Completed,First,,28h 30m,65h 30m,85h 20m,,,
239,46402,,PC,28h 30m,NR,,6044541,Completed,First,,28h 30m,78h 30m,,,,
240,46402,,Xbox One,28h 30m,NR,,11891500,Completed,First,,28h 30m,,,,,
241,46402,,PlayStation 4,28h 30m,NR,"This is approximate, for I entertained a 6 year old without entering combat for a few hours.",11971907,Completed,First,,28h 30m,,,,,
242,46402,Brasilas10,PC,28h 30m,90%,,7532193,Completed,First,"November 26, 2018",28h 30m,,,,,
243,46402,dioomicida,Xbox One,28h 30m,90%,,5283595,Completed,First,"November 06, 2017",28h 30m,32h 15m,,,,
244,46402,zerox102,PC,28h 30m,80%,"Main Story & enough sidequests to stay on top of the recommended level, blind, Hard Difficulty",11877566,Completed,First,"May 28, 2020",28h 30m,,,,,
245,46402,,PlayStation 4,28h 32m,NR,,5231813,Completed,First,,28h 32m,,,,,
246,46402,Private,PC,28h 33m,80%,,7342204,Completed,First,"October 27, 2018",28h 33m 13s,,,,,
247,46402,Nawara_Ven,PlayStation 4,28h 43m,NR,,8821094,Completed,First,"May 20, 2019",28h 43m,,,,,
248,46402,noviceforever,PC,28h 49m,NR,,9200170,Completed,First,"November 18, 2018",28h 49m,,,,,
249,46402,,Xbox One,28h 52m,NR,,5289391,Completed,First,,28h 52m,52h,78h 31m 52s,,,
250,46402,wanhero,PlayStation 4,28h 55m,80%,,11408208,Completed,First,"April 11, 2020",28h 55m,41h 25m,50h 25m,,,
251,46402,,Xbox One,29h,NR,,5253647,Completed,First,,29h,,,,,
252,46402,,PlayStation 4,29h,NR,,8552031,Completed,First,,29h,55h,77h 45m,,,
253,46402,,PC,29h,NR,,11681565,Completed,First,,29h,,,,,
254,46402,FCepulli,PlayStation 4,29h,NR,,7599052,Completed,First,"November 04, 2018",29h,50h,82h,,,
255,46402,allanschnorr,PC,29h,80%,,5739877,Completed,First,"January 28, 2018",29h,,,,,
256,46402,Private,PlayStation 4,29h,NR,,10988929,Completed,First,"May 06, 2020",29h,,,,,
257,46402,irondany,PC,29h,NR,,8933579,Completed,First,"June 10, 2019",29h,,,,,
258,46402,Private,PC,29h,NR,,11624491,Completed,First,"May 02, 2020",29h,,,,,
259,46402,,Xbox One,29h 05m,NR,,7187006,Completed,First,,29h 05m 43s,,,,,
260,46402,,PlayStation 4,29h 10m,NR,,11527975,Completed,First,,29h 10m,64h 01m,,,,
